Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)	Valid:Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF
861.577981651372	5.10513160349142e-4	1
862.573394495409	5.08441294522154e-4	1
863.568807339445	5.08868917992259e-4	1
864.564220183482	5.05191958435932e-4	1
865.559633027518	5.13593856193632e-4	1
866.555045871555	5.13901022348215e-4	1
867.550458715592	4.7571003046178e-4	1
868.545871559628	4.94344777173124e-4	1
869.541284403665	4.80931855089684e-4	1
870.536697247702	4.95416847281274e-4	1
871.532110091738	4.98039805326779e-4	1
872.527522935775	5.1947819605691e-4	1
873.522935779812	5.17005809655809e-4	1
874.518348623848	5.14551491852037e-4	1
875.513761467885	5.52519637704755e-4	1
876.509174311922	5.69877536871559e-4	1
877.504587155958	5.77321798970854e-4	1
878.499999999995	5.59445933347303e-4	1
879.495412844032	5.83775299649976e-4	1
880.490825688068	6.01136210249669e-4	1
881.486238532105	6.14823172725922e-4	1
882.481651376142	6.06975378619626e-4	1
883.477064220178	6.24760901256535e-4	1
884.472477064215	6.45720474157464e-4	1
885.467889908252	6.23833379927011e-4	1
886.463302752288	6.45651211201039e-4	1
887.458715596325	6.43928671589066e-4	1
888.454128440361	6.50454446657502e-4	1
889.449541284398	6.60100066197972e-4	1
890.444954128435	6.6372884282809e-4	1
891.440366972471	6.49806988586568e-4	1
892.435779816508	6.7603656904161e-4	1
893.431192660545	6.76473226810379e-4	1
894.426605504581	6.69586079795376e-4	1
895.422018348618	6.91638802834672e-4	1
896.417431192655	6.88022071936107e-4	1
897.412844036691	6.86426012505432e-4	1
898.408256880728	6.75154219205407e-4	1
899.403669724765	6.96164986465433e-4	1
900.399082568801	6.81384873850813e-4	1
901.394495412838	7.1404687495476e-4	1
902.389908256875	7.22939636273215e-4	1
903.385321100911	7.34982356392585e-4	1
904.380733944948	7.30546515748466e-4	1
905.376146788985	7.44209386761615e-4	1
906.371559633021	7.45320605497311e-4	1
907.366972477058	7.3754207434744e-4	1
908.362385321094	7.28227712424656e-4	1
909.357798165131	7.27968729196283e-4	1
910.353211009168	7.45754251833192e-4	1
911.348623853204	7.62229801163793e-4	1
912.344036697241	7.28345158307291e-4	1
913.339449541278	7.33190553824187e-4	1
914.334862385314	7.37358376941268e-4	1
915.330275229351	7.23011910662529e-4	1
916.325688073388	7.36927742038275e-4	1
917.321100917424	7.46103578048207e-4	1
918.316513761461	7.05238433757172e-4	1
919.311926605498	6.97661668610801e-4	1
920.307339449534	6.77915703163762e-4	1
921.302752293571	6.655176339636e-4	1
922.298165137608	6.63677648468993e-4	1
923.293577981644	6.34578172471625e-4	1
924.288990825681	6.23282287708495e-4	1
925.284403669718	5.83088692951498e-4	1
926.279816513754	6.29925508659565e-4	1
927.275229357791	5.95700573886712e-4	1
928.270642201827	6.1308256451662e-4	1
929.266055045864	6.225746009798e-4	1
930.261467889901	6.50957355949808e-4	1
931.256880733937	6.44561072495559e-4	1
932.252293577974	6.4739181941034e-4	1
933.247706422011	6.51963174534422e-4	1
934.243119266047	6.5727233071608e-4	1
935.238532110084	6.94102154937109e-4	1
936.233944954121	6.94093120638445e-4	1
937.229357798157	6.96083677777455e-4	1
938.224770642194	7.22626447252856e-4	1
939.220183486231	7.2318055090426e-4	1
940.215596330267	7.35349751204929e-4	1
941.211009174304	7.57251902599823e-4	1
942.20642201834	7.51201933927701e-4	1
943.201834862377	7.61004147978351e-4	1
944.197247706414	7.51632568830694e-4	1
945.192660550451	7.53870063466526e-4	1
946.188073394487	7.58462498620824e-4	1
947.183486238524	7.58414315694615e-4	1
948.17889908256	7.64346838484103e-4	1
949.174311926597	7.59495420101431e-4	1
950.169724770634	7.65208108290089e-4	1
951.16513761467	7.56080455206365e-4	1
952.160550458707	7.61217959713404e-4	1
953.155963302744	7.74170132564969e-4	1
954.15137614678	7.71318305619972e-4	1
955.146788990817	7.49762469007206e-4	1
956.142201834854	7.54132058127788e-4	1
957.13761467889	7.5302385082498e-4	1
958.133027522927	7.54436212849482e-4	0
959.128440366964	7.49530588674825e-4	1
960.123853211	7.6564175462597e-4	1
961.119266055037	7.5406580660425e-4	1
962.114678899074	7.54135069560676e-4	1
963.11009174311	7.55999146518388e-4	1
964.105504587147	7.36698873138782e-4	1
965.100917431183	7.718663864056e-4	1
966.09633027522	7.73064936695049e-4	1
967.091743119257	7.47166613857694e-4	1
968.087155963293	7.47317185502098e-4	1
969.08256880733	7.59218368275729e-4	1
970.077981651367	7.59399054249013e-4	1
971.073394495403	7.65912783585896e-4	1
972.06880733944	7.90934779452825e-4	1
973.064220183477	7.57056159462098e-4	1
974.059633027513	7.62696573261443e-4	1
975.05504587155	7.71465865831487e-4	1
976.050458715587	7.4863619310707e-4	1
977.045871559623	7.54068818037138e-4	1
978.04128440366	7.49976280742259e-4	1
979.036697247697	7.14076989283641e-4	1
980.032110091733	7.36042380769184e-4	1
981.02752293577	7.45028496507169e-4	1
982.022935779807	7.44974290715183e-4	1
983.018348623843	7.28745678881404e-4	1
984.01376146788	7.37237919625746e-4	1
985.009174311917	7.35759306077706e-4	1
986.004587155953	7.25667994469802e-4	1
986.99999999999	7.08403449722528e-4	1
989	3.55370160821833e-4	1
989.997229916898	3.63690749891555e-4	1
990.994459833795	3.57309523601746e-4	1
991.991689750692	3.73483929643541e-4	1
992.98891966759	3.62739137098927e-4	1
993.986149584488	3.85716370034859e-4	1
994.983379501385	3.64536962533101e-4	1
995.980609418282	3.66370925161933e-4	1
996.97783933518	3.82334530901563e-4	1
997.975069252077	3.76483316800053e-4	1
998.972299168975	4.05197329387749e-4	1
999.969529085872	4.11135875043012e-4	1
1000.96675900277	4.02610508536901e-4	1
1001.96398891967	4.12093510701417e-4	1
1002.96121883656	4.04209579400464e-4	1
1003.95844875346	4.18787926011584e-4	1
1004.95567867036	3.94844023118583e-4	1
1005.95290858726	4.22823246081591e-4	1
1006.95013850415	4.21757198839216e-4	1
1007.94736842105	4.28499797075592e-4	1
1008.94459833795	4.03101372097656e-4	1
1009.94182825485	4.22091467889791e-4	1
1010.93905817174	3.99436458272881e-4	1
1011.93628808864	4.09840958901144e-4	1
1012.93351800554	4.146712972536e-4	1
1013.93074792244	3.96906854646907e-4	1
1014.92797783933	4.04209579400464e-4	1
1015.92520775623	4.0001465338739e-4	1
1016.92243767313	3.93925536087723e-4	0
1017.91966759003	3.94476628306239e-4	1
1018.91689750692	3.86107856310308e-4	1
1019.91412742382	3.89333100933425e-4	1
1020.91135734072	3.69752764295229e-4	1
1021.90858725762	3.68268127881413e-4	1
1022.90581717451	3.92531242660549e-4	1
1023.90304709141	4.1140389257005e-4	1
1024.90027700831	4.08997757692486e-4	1
1025.89750692521	4.18360302541479e-4	1
1026.8947368421	3.99695441501255e-4	1
1027.891966759	4.02715908687984e-4	1
1028.8891966759	4.18387405437472e-4	1
1029.8864265928	3.96750260136728e-4	1
1030.8836565097	4.16857597530335e-4	1
1031.88088642659	4.25494387053304e-4	1
1032.87811634349	4.18724685920935e-4	1
1033.87534626039	4.3267364305845e-4	1
1034.87257617729	4.16143887935863e-4	1
1035.86980609418	4.29821816113453e-4	1
1036.86703601108	4.38049050763645e-4	1
1037.86426592798	4.28084219337039e-4	1
1038.86149584488	4.26581514325895e-4	1
1039.85872576177	4.39928184885797e-4	1
1040.85595567867	4.15951156231027e-4	1
1041.85318559557	4.1691180332232e-4	1
1042.85041551247	4.15150115082802e-4	1
1043.84764542936	4.20450236965796e-4	1
1044.84487534626	4.10386028253884e-4	1
1045.84210526316	4.12756025936791e-4	1
1046.83933518006	4.23389395464547e-4	1
1047.83656509695	3.90359999548255e-4	1
1048.83379501385	4.11545429915789e-4	1
1049.83102493075	4.07242092318745e-4	1
1050.82825484765	3.70870005896701e-4	1
1051.82548476454	3.94193553614761e-4	1
1052.82271468144	3.86577639840846e-4	1
1053.81994459834	3.51970253091208e-4	1
1054.81717451524	3.74781857218297e-4	1
1055.81440443214	3.78350405190653e-4	1
1056.81163434903	3.92871534576901e-4	1
1057.80886426593	3.83807121583826e-4	1
1058.80609418283	3.59083257572816e-4	1
1059.80332409973	3.75844893027784e-4	1
1060.80055401662	3.6138098086641e-4	1
1061.79778393352	3.5347596953524e-4	1
1062.79501385042	3.64696568476169e-4	1
1063.79224376732	3.48555288196143e-4	1
1064.78947368421	3.55683349842192e-4	1
1065.78670360111	3.58652622669823e-4	1
1066.78393351801	3.31546715244354e-4	1
1067.78116343491	3.52671916954127e-4	1
1068.7783933518	3.5143722947002e-4	1
1069.7756232687	3.39469795172852e-4	1
1070.7728531856	3.38361587870044e-4	1
1071.7700831025	3.3507009172339e-4	1
1072.76731301939	3.43044366010985e-4	1
1073.76454293629	3.21925187166988e-4	1
1074.76177285319	3.09771044030759e-4	1
1075.75900277009	3.12972197190772e-4	1
1076.75623268698	3.09927638540939e-4	1
1077.75346260388	3.10526913685664e-4	1
1078.75069252078	3.27514406607236e-4	1
1079.74792243768	3.03555446549794e-4	1
1080.74515235457	3.0242615921677e-4	1
1081.74238227147	3.0569356390032e-4	1
1082.73961218837	2.98273393264129e-4	1
1083.73684210527	2.931840716833e-4	1
1084.73407202217	3.14779056923611e-4	1
1085.73130193906	3.23698921138058e-4	1
1086.72853185596	3.04988888604513e-4	1
1087.72576177286	3.24409619299641e-4	1
1088.72299168976	3.26490519425294e-4	1
1089.72022160665	3.25581066693098e-4	1
1090.71745152355	3.26638079636809e-4	1
1091.71468144045	3.05446626403499e-4	1
1092.71191135735	3.12285590492293e-4	1
1093.70914127424	3.13116745969399e-4	1
1094.70637119114	2.84884562643794e-4	1
1095.70360110804	2.81704489513998e-4	1
1096.70083102494	2.98327599056114e-4	1
1097.69806094183	2.8187312975573e-4	1
1098.69529085873	2.63078777101319e-4	1
1099.69252077563	2.6856861925626e-4	1
1100.68975069253	2.72664167984028e-4	1
1101.68698060942	2.75452754838376e-4	1
1102.68421052632	2.62464444792154e-4	1
1103.68144044322	2.45645592112313e-4	1
1104.67867036012	2.34117827016802e-4	1
1105.67590027701	2.38261558670779e-4	1
1106.67313019391	2.1912089123424e-4	1
1107.67036011081	2.12652333390678e-4	1
1108.66759002771	2.15552343261884e-4	1
1109.6648199446	1.98137226870207e-4	1
1110.6620498615	1.9559557751268e-4	1
1111.6592797784	2.08869973683269e-4	1
1112.6565096953	1.84697201890775e-4	1
1113.6537396122	1.86916627929278e-4	1
1114.65096952909	1.83564903124862e-4	1
1115.64819944599	1.8064381322344e-4	1
1116.64542936289	1.70636821736401e-4	1
1117.64265927979	1.64171275325727e-4	1
1118.63988919668	1.65101808088139e-4	1
1119.63711911358	1.65999215088782e-4	1
1120.63434903048	1.36962979182064e-4	1
1121.63157894738	1.3885114760288e-4	1
1122.62880886427	1.41796328967407e-4	1
1123.62603878117	1.5052045004413e-4	1
1124.62326869807	1.27479977017548e-4	1
1125.62049861497	1.33298065357289e-4	1
1126.61772853186	1.30810621791748e-4	1
1127.61495844876	1.32244063846466e-4	1
1128.61218836566	1.23414542618661e-4	1
1129.60941828256	1.19969463394715e-4	1
1130.60664819945	1.24411326904611e-4	1
1131.60387811635	1.35162142315001e-4	1
1132.60110803325	1.29774688878254e-4	1
1133.59833795015	1.39155302324575e-4	1
1134.59556786704	1.1376892307819e-4	1
1135.59279778394	1.15271628089335e-4	1
1136.59002770084	1.16178069388642e-4	1
1137.58725761774	1.09074099205698e-4	1
1138.58448753464	1.22752027383287e-4	1
1139.58171745153	1.14970484800528e-4	1
1140.57894736843	1.01187156471857e-4	1
1141.57617728533	1.01861717438783e-4	1
1142.57340720223	1.02274283744448e-4	1
1143.57063711912	1.13606305702235e-4	1
1144.56786703602	1.03659542872958e-4	1
1145.56509695292	9.3405613889098e-5	1
1146.56232686982	9.51733249943919e-5	1
1147.55955678671	9.41253463493454e-5	1
1148.55678670361	1.02885604620725e-4	1
1149.55401662051	1.11016473418499e-4	1
1150.55124653741	9.19239889081702e-5	1
1151.5484764543	1.00328898098758e-4	1
1152.5457063712	9.56370856591539e-5	1
1153.5429362881	1.10251569464931e-4	1
1154.540166205	9.31616878251648e-5	1
1155.53739612189	8.53861681081821e-5	1
1156.53462603879	8.98039401549728e-5	1
1157.53185595569	1.00455378280057e-4	1
1158.52908587259	8.80783891101118e-5	1
1159.52631578948	1.13232888024115e-4	1
1160.52354570638	1.12841401748667e-4	1
1161.52077562328	9.96964971922648e-5	1
1162.51800554018	1.01361819579365e-4	1
1163.51523545708	1.1708451068795e-4	1
1164.51246537397	1.1115499933135e-4	1
1165.50969529087	1.2288754186325e-4	1
1166.50692520777	1.01952060425425e-4	1
1167.50415512467	1.10534644156409e-4	1
1168.50138504156	1.03262033731733e-4	1
1169.49861495846	1.01461196864671e-4	1
1170.49584487536	1.22152752238562e-4	1
1171.49307479226	1.21095739294852e-4	1
1172.49030470915	1.26965021993689e-4	1
1173.48753462605	1.00024743377064e-4	1
1174.48476454295	1.22532192782458e-4	1
1175.48199445985	1.18731764477721e-4	1
1176.47922437674	1.11471199784597e-4	1
1177.47645429364	1.21791380291994e-4	1
1178.47368421054	1.22246106658092e-4	1
1179.47091412744	1.24838950374716e-4	1
1180.46814404433	1.24878099002261e-4	1
1181.46537396123	1.08492892658301e-4	1
1182.46260387813	1.24778721716954e-4	1
1183.45983379503	1.12745035896249e-4	1
1184.45706371192	1.29042910686454e-4	1
1185.45429362882	1.15970280519366e-4	1
1186.45152354572	1.11176079361567e-4	1
1187.44875346262	1.27618502930399e-4	1
1188.44598337952	1.25167196559515e-4	1
1189.44321329641	1.18249935215631e-4	1
1190.44044321331	1.16753253070262e-4	1
1191.43767313021	1.06195169364708e-4	1
1192.43490304711	1.1924671950158e-4	1
1193.432132964	1.32439806984191e-4	1
1194.4293628809	1.36773258910116e-4	1
1195.4265927978	1.20264583817746e-4	1
1196.4238227147	1.11224262287776e-4	1
1197.42105263159	1.26778313154629e-4	1
1198.41828254849	1.076858286443e-4	1
1199.41551246539	1.23857223253207e-4	1
1200.41274238229	1.15295719552439e-4	1
1201.40997229918	1.11423016858388e-4	1
1202.40720221608	1.12868504644659e-4	1
1203.40443213298	1.17009224865748e-4	1
1204.40166204988	1.18310163873392e-4	1
1205.39889196677	1.19496668431289e-4	1
1206.39612188367	1.1423569517584e-4	1
1207.39335180057	1.09652294320206e-4	1
1208.39058171747	1.1263361287939e-4	1
1209.38781163436	1.11182102227343e-4	1
1210.38504155126	1.12513155563868e-4	1
1211.38227146816	9.77360543821348e-5	1
1212.37950138506	1.07550314164337e-4	1
1213.37673130195	1.06607735670373e-4	1
1214.37396121885	9.07043585885041e-5	1
1215.37119113575	1.12242126603942e-4	1
1216.36842105265	9.37398829396732e-5	1
1217.36565096955	8.52205392993386e-5	1
1218.36288088644	1.05755500163051e-4	1
1219.36011080334	8.88161901676876e-5	1
1220.35734072024	9.34658425468593e-5	1
1221.35457063714	9.84166382148374e-5	1
1222.35180055403	9.56581656893703e-5	1
1223.34903047093	9.72963851804774e-5	1
1224.34626038783	8.92588708022331e-5	1
1225.34349030473	1.04084154910175e-4	1
1226.34072022162	8.7292405126327e-5	1
1227.33795013852	9.27220186235074e-5	0
1228.33518005542	9.43451809501742e-5	1
1229.33240997232	7.68788701993998e-5	1
1230.32963988921	8.0342018020674e-5	1
1231.32686980611	8.11280020044589e-5	1
1232.32409972301	8.27059928378047e-5	1
1233.32132963991	7.60296461249656e-5	1
1234.3185595568	5.98733086804993e-5	1
1235.3157894737	7.47046156542172e-5	1
1236.3130193906	8.01854235104947e-5	1
1237.3102493075	7.82581064621334e-5	1
1238.30747922439	7.55478168628753e-5	1
1239.30470914129	7.81075348177301e-5	1
1240.30193905819	7.09071987823678e-5	1
1241.29916897509	8.15345454443476e-5	1
1242.29639889199	7.4183637764582e-5	1
1243.29362880888	9.41163120506813e-5	1
1244.29085872578	9.18998974450657e-5	1
1245.28808864268	9.36585742516954e-5	1
1246.28531855958	1.03207827939748e-4	1
1247.28254847647	1.05653111444857e-4	1
1248.27977839337	1.17132693614159e-4	1
1249.27700831027	1.25829711794889e-4	1
1250.27423822717	1.48999676435658e-4	1
1251.27146814406	1.44196440979195e-4	1
1252.26869806096	1.69929135007706e-4	1
1253.26592797786	1.6113273954167e-4	1
1254.26315789476	1.94607827525395e-4	1
1255.26038781165	2.06039226768488e-4	1
1256.25761772855	2.10715982043652e-4	1
1257.25484764545	2.28757476476047e-4	1
1258.25207756235	2.5156305773736e-4	1
1259.24930747924	2.32467561794143e-4	1
1260.24653739614	2.65424683321121e-4	1
1261.24376731304	2.67207451590855e-4	1
1262.24099722994	2.93093728696658e-4	1
1263.23822714683	2.85474803489855e-4	1
1264.23545706373	2.8003615569401e-4	1
1265.23268698063	2.96930294196052e-4	1
1266.22991689753	3.16661202478651e-4	1
1267.22714681443	2.9533122333249e-4	1
1268.22437673132	3.12619859542869e-4	1
1269.22160664822	3.28417836473655e-4	1
1270.21883656512	3.13466072184415e-4	1
1271.21606648202	3.22608782432579e-4	1
1272.21329639891	3.27222297617094e-4	1
1273.21052631581	3.3049572516642e-4	1
1274.20775623271	3.40044978854472e-4	1
1275.20498614961	3.40960454452444e-4	1
1276.2022160665	3.44908442968697e-4	1
1277.1994459834	3.23527269463438e-4	1
1278.1966759003	3.37831575681745e-4	1
1279.1939058172	3.18989040101125e-4	1
1280.19113573409	3.17046665888323e-4	1
1281.18836565099	3.0692222851865e-4	1
1282.18559556789	2.83436063424635e-4	1
1283.18282548479	2.64202041568567e-4	1
1284.18005540168	2.61804940989667e-4	1
1285.17728531858	2.6397919553485e-4	1
1286.17451523548	2.54553410595208e-4	1
1287.17174515238	2.53059739882728e-4	1
1288.16897506927	2.46865222431979e-4	1
1289.16620498617	2.72745476672006e-4	1
1290.16343490307	2.79608532223905e-4	1
1291.16066481997	3.10572085178985e-4	1
1292.15789473686	2.99968829980109e-4	1
1293.15512465376	3.21280740528942e-4	1
1294.15235457066	3.27393949291713e-4	1
1295.14958448756	3.33594489608238e-4	1
1296.14681440446	3.44462750901263e-4	1
1297.14404432135	3.38605513933977e-4	1
1298.14127423825	3.44797019951838e-4	1
1299.13850415515	3.49028083159569e-4	1
1300.13573407205	3.64079224734115e-4	1
1301.13296398894	3.60080041858766e-4	1
1302.13019390584	3.46938148735252e-4	1
1303.12742382274	3.47013434557454e-4	1
1304.12465373964	3.19973778655522e-4	1
1305.12188365653	3.40337087844615e-4	1
1306.11911357343	3.25611181021979e-4	1
1307.11634349033	3.16567848059121e-4	1
1308.11357340723	3.12312693388286e-4	1
1309.11080332412	3.20431516454508e-4	1
1310.10803324102	3.1437552491661e-4	1
1311.10526315792	3.04449842117549e-4	1
1312.10249307482	3.09090460198057e-4	1
1313.09972299171	2.96990522853814e-4	1
1314.09695290861	3.01501649320134e-4	1
1315.09418282551	2.95888338416782e-4	1
1316.09141274241	2.80542076419205e-4	1
1317.0886426593	2.74452959119538e-4	1
1318.0858725762	2.55589343508702e-4	1
1319.0831024931	2.51710617948875e-4	1
1320.08033241	2.59395794679216e-4	1
1321.07756232689	2.57853941040527e-4	1
1322.07479224379	2.60793099539278e-4	1
1323.07202216069	2.45549226259895e-4	1
1324.06925207759	2.54047489870013e-4	1
1325.06648199449	2.41143499944657e-4	1
1326.06371191138	2.29383854516764e-4	1
1327.06094182828	2.35984915407402e-4	1
1328.05817174518	2.13405191612694e-4	1
1329.05540166208	2.10008295314957e-4	1
1330.05263157897	2.12242778517901e-4	1
1331.04986149587	2.1152906892343e-4	1
1332.04709141277	2.08267687105656e-4	1
1333.04432132967	2.01838277889638e-4	1
1334.04155124656	1.9940805154897e-4	1
1335.03878116346	1.86781113449315e-4	1
1336.03601108036	1.70347724179147e-4	1
1337.03324099726	1.57004065052133e-4	1
1338.03047091415	1.39823840425725e-4	1
1339.02770083105	1.45771420379652e-4	1
1340.02493074795	1.7627121266997e-4	1
1341.02216066485	1.64972316473952e-4	1
1342.01939058174	1.39866000486158e-4	1
1343.01662049864	1.59648103127854e-4	1
1344.01385041554	1.25570728566515e-4	1
1345.01108033244	1.26724107362644e-4	1
1346.00831024933	1.49433322771539e-4	1
1347.00554016623	1.2962411723385e-4	1
1348.00277008313	1.20234469488865e-4	1
1349.00000000003	1.17105590718166e-4	1
1351	1.00599927058684e-4	1
1351.99676375405	9.10295933404151e-5	1
1352.99352750809	7.51111590941059e-5	1
1353.99029126214	8.43381894631357e-5	1
1354.98705501618	1.0234956956665e-4	1
1355.98381877023	9.39567061076138e-5	1
1356.98058252427	1.02545312704374e-4	1
1357.97734627832	1.22324403913182e-4	1
1358.97411003236	1.01506368357992e-4	1
1359.97087378641	1.158859603985e-4	1
1360.96763754045	1.05954254733663e-4	1
1361.9644012945	9.88894331782635e-5	1
1362.96116504854	1.37854363316931e-4	1
1363.95792880259	1.39935263442583e-4	1
1364.95469255663	1.32698790212564e-4	1
1365.95145631068	1.47198839568595e-4	1
1366.94822006473	1.24197515169558e-4	1
1367.94498381877	1.44401218415583e-4	1
1368.94174757282	1.50300615443301e-4	1
1369.93851132686	1.47117530880617e-4	1
1370.93527508091	1.54781627580742e-4	1
1371.93203883495	1.11103804972253e-4	1
1372.928802589	1.3503867356659e-4	1
1373.92556634304	1.18493861279564e-4	1
1374.92233009709	1.46214101014198e-4	1
1375.91909385113	1.5218577243123e-4	1
1376.91585760518	1.52246001088991e-4	1
1377.91262135922	1.69314802698541e-4	1
1378.90938511327	1.48930413479232e-4	1
1379.90614886731	1.64701287514026e-4	1
1380.90291262136	1.59184342463092e-4	1
1381.89967637541	1.61846449136141e-4	1
1382.89644012945	1.64957259309512e-4	1
1383.8932038835	1.61060465152356e-4	1
1384.88996763754	1.51649737377154e-4	1
1385.88673139159	1.41889683386937e-4	1
1386.88349514563	1.48797910432157e-4	1
1387.88025889968	1.71329451300656e-4	1
1388.87702265372	1.58606147348583e-4	1
1389.87378640777	1.63843029140928e-4	1
1390.87055016181	1.83745589098146e-4	1
1391.86731391586	1.55067713705108e-4	1
1392.8640776699	1.35469308469584e-4	1
1393.86084142395	1.35508457097128e-4	1
1394.85760517799	1.55139988094421e-4	1
1395.85436893204	1.64183321057279e-4	1
1396.85113268609	1.59425257094137e-4	1
1397.84789644013	1.28672504441222e-4	1
1398.84466019418	1.70239312595177e-4	1
1399.84142394822	1.81547243089859e-4	1
1400.83818770227	1.8093893364647e-4	1
1401.83495145631	1.89458277286805e-4	1
1402.83171521036	1.58449552838404e-4	1
1403.8284789644	1.55392948457019e-4	1
1404.82524271845	1.90786319190441e-4	1
1405.82200647249	1.85907797911777e-4	1
1406.81877022654	1.71389679958417e-4	1
1407.81553398058	1.71787189099642e-4	1
1408.81229773463	1.90036472401313e-4	1
1409.80906148867	1.7908690242031e-4	1
1410.80582524272	1.72886362103786e-4	1
1411.80258899677	1.94234409847275e-4	1
1412.79935275081	2.0172685487278e-4	1
1413.79611650486	1.91120588241016e-4	1
1414.7928802589	1.84170201135363e-4	1
1415.78964401295	1.74645038910415e-4	1
1416.78640776699	1.49050870794755e-4	1
1417.78317152104	1.40682098798823e-4	1
1418.77993527508	1.94047701008215e-4	1
1419.77669902913	2.12318064340103e-4	1
1420.77346278317	2.05704957717913e-4	1
1421.77022653722	1.99106908260164e-4	1
1422.76699029126	1.93412288668834e-4	1
1423.76375404531	2.34581587681564e-4	1
1424.76051779935	2.56218732982308e-4	1
1425.7572815534	2.48578727745288e-4	1
1426.75404530745	2.4084235665585e-4	1
1427.75080906149	2.23719349254315e-4	1
1428.74757281554	2.27143348448044e-4	1
1429.74433656958	2.78425039098896e-4	1
1430.74110032363	2.66581073550138e-4	1
1431.73786407767	2.72594905027603e-4	1
1432.73462783172	2.94536205050041e-4	1
1433.73139158576	2.68375887551424e-4	1
1434.72815533981	1.92027029540324e-4	1
1435.72491909385	2.50436781837224e-4	1
1436.7216828479	3.30763742693457e-4	1
